Date,Product_ID,Product_Name,Category,Warehouse,Units_Sold,Inventory_Left,Price,Demand_Forecast
2024-04-24,P037,Product_37,Groceries,W1,5,92,68.5,13
2024-04-24,P038,Product_38,Groceries,W2,18,87,38.48,23
2024-04-24,P039,Product_39,Clothing,W3,16,91,151.28,23
2024-04-24,P040,Product_40,Groceries,W3,22,75,67.44,24
2024-04-24,P041,Product_41,Stationery,W2,20,74,124.82,11
2024-04-24,P042,Product_42,Stationery,W1,0,107,10.23,11
2024-04-24,P043,Product_43,Stationery,W2,36,61,118.18,24
2024-04-24,P044,Product_44,Clothing,W3,38,53,71.32,24
2024-04-24,P045,Product_45,Stationery,W1,28,80,14.79,29
2024-04-24,P046,Product_46,Groceries,W1,10,83,19.58,13
2024-04-24,P047,Product_47,Stationery,W2,31,76,100.08,31
2024-04-24,P048,Product_48,Stationery,W1,30,75,35.86,26
2024-04-24,P049,Product_49,Stationery,W1,28,79,26.46,31
2024-04-24,P050,Product_50,Groceries,W1,23,69,18.5,27
2024-04-25,P001,Product_1,Groceries,W3,37,58,53.0,38
2024-04-25,P002,Product_2,Clothing,W2,15,90,125.44,16
2024-04-25,P003,Product_3,Groceries,W2,13,81,89.42,18
2024-04-25,P004,Product_4,Stationery,W1,1,92,37.84,13
2024-04-25,P005,Product_5,Groceries,W3,29,75,19.28,27
2024-04-25,P006,Product_6,Electronics,W1,0,104,235.21,13
2024-04-25,P007,Product_7,Stationery,W1,8,86,142.06,11
2024-04-25,P008,Product_8,Stationery,W3,21,70,98.2,20
2024-04-25,P009,Product_9,Electronics,W1,22,84,828.35,11
2024-04-25,P010,Product_10,Electronics,W1,13,84,646.05,15
2024-04-25,P011,Product_11,Stationery,W2,17,74,126.2,22
2024-04-25,P012,Product_12,Groceries,W2,24,81,82.79,21
2024-04-25,P013,Product_13,Stationery,W2,26,79,33.74,21
2024-04-25,P014,Product_14,Stationery,W1,22,75,40.71,17
2024-04-25,P015,Product_15,Stationery,W3,13,90,144.49,16
2024-04-25,P016,Product_16,Clothing,W2,29,66,126.4,37
2024-04-25,P017,Product_17,Groceries,W3,26,78,22.06,23
2024-04-25,P018,Product_18,Groceries,W2,39,66,48.61,36
2024-04-25,P019,Product_19,Stationery,W1,18,72,115.46,18
2024-04-25,P020,Product_20,Stationery,W1,19,75,99.89,24
2024-04-25,P021,Product_21,Electronics,W1,23,86,238.08,31
2024-04-25,P022,Product_22,Stationery,W2,34,73,27.27,31
2024-04-25,P023,Product_23,Clothing,W1,27,68,34.82,33
2024-04-25,P024,Product_24,Groceries,W3,38,60,24.84,39
2024-04-25,P025,Product_25,Groceries,W3,18,73,24.79,14
2024-04-25,P026,Product_26,Clothing,W1,35,70,36.92,30
2024-04-25,P027,Product_27,Clothing,W1,14,76,36.32,30
2024-04-25,P028,Product_28,Stationery,W3,10,80,114.3,19
2024-04-25,P029,Product_29,Stationery,W2,33,65,46.42,34
2024-04-25,P030,Product_30,Clothing,W3,33,63,266.55,25
2024-04-25,P031,Product_31,Groceries,W3,37,67,52.05,33
2024-04-25,P032,Product_32,Groceries,W2,8,93,53.31,16
2024-04-25,P033,Product_33,Clothing,W3,21,88,82.78,25
2024-04-25,P034,Product_34,Clothing,W3,36,73,182.37,36
2024-04-25,P035,Product_35,Stationery,W2,35,56,89.63,30
2024-04-25,P036,Product_36,Electronics,W3,21,78,285.89,13
2024-04-25,P037,Product_37,Clothing,W3,17,86,125.89,15
2024-04-25,P038,Product_38,Electronics,W1,31,65,836.48,27
2024-04-25,P039,Product_39,Clothing,W2,16,79,112.71,10
2024-04-25,P040,Product_40,Groceries,W1,8,88,9.91,17
2024-04-25,P041,Product_41,Stationery,W1,27,77,121.3,29
2024-04-25,P042,Product_42,Clothing,W1,2,99,188.33,13
2024-04-25,P043,Product_43,Stationery,W2,23,80,71.65,27
2024-04-25,P044,Product_44,Electronics,W1,16,81,602.87,13
2024-04-25,P045,Product_45,Electronics,W3,39,68,439.81,39
2024-04-25,P046,Product_46,Groceries,W3,35,66,65.17,28
2024-04-25,P047,Product_47,Electronics,W3,33,61,889.18,35
2024-04-25,P048,Product_48,Stationery,W2,16,93,27.19,13
2024-04-25,P049,Product_49,Stationery,W3,47,54,92.95,38
2024-04-25,P050,Product_50,Electronics,W2,7,100,539.07,10
2024-04-26,P001,Product_1,Stationery,W1,48,42,76.16,39
2024-04-26,P002,Product_2,Clothing,W2,33,65,138.01,31
2024-04-26,P003,Product_3,Electronics,W1,2,104,844.99,18
2024-04-26,P004,Product_4,Stationery,W1,42,67,77.46,34
2024-04-26,P005,Product_5,Clothing,W2,35,64,132.46,38
2024-04-26,P006,Product_6,Stationery,W2,39,52,26.12,34
2024-04-26,P007,Product_7,Groceries,W1,14,77,27.56,22
2024-04-26,P008,Product_8,Electronics,W1,17,78,586.1,17
2024-04-26,P009,Product_9,Clothing,W1,26,82,169.07,28
2024-04-26,P010,Product_10,Electronics,W3,20,79,810.29,21
2024-04-26,P011,Product_11,Stationery,W1,34,58,48.83,34
2024-04-26,P012,Product_12,Stationery,W1,29,66,120.29,15
2024-04-26,P013,Product_13,Electronics,W3,15,77,923.29,22
2024-04-26,P014,Product_14,Electronics,W2,6,97,709.89,10
2024-04-26,P015,Product_15,Clothing,W2,0,99,102.1,11
2024-04-26,P016,Product_16,Clothing,W3,15,92,217.57,16
2024-04-26,P017,Product_17,Clothing,W1,7,102,187.9,12
2024-04-26,P018,Product_18,Electronics,W1,28,68,799.73,34
2024-04-26,P019,Product_19,Electronics,W3,45,63,502.92,39
2024-04-26,P020,Product_20,Stationery,W3,30,76,81.63,28
2024-04-26,P021,Product_21,Clothing,W3,22,80,102.45,16
2024-04-26,P022,Product_22,Groceries,W3,36,64,7.26,33
2024-04-26,P023,Product_23,Stationery,W1,8,82,116.59,11
2024-04-26,P024,Product_24,Stationery,W3,14,86,136.59,23
2024-04-26,P025,Product_25,Electronics,W1,36,70,753.67,26
2024-04-26,P026,Product_26,Clothing,W3,18,86,42.55,33
2024-04-26,P027,Product_27,Clothing,W3,7,101,216.54,17
2024-04-26,P028,Product_28,Stationery,W2,6,101,55.36,14
2024-04-26,P029,Product_29,Clothing,W3,18,79,41.63,18
2024-04-26,P030,Product_30,Clothing,W2,21,87,184.01,29
2024-04-26,P031,Product_31,Groceries,W1,17,82,95.15,17
2024-04-26,P032,Product_32,Groceries,W2,16,86,87.33,13
2024-04-26,P033,Product_33,Groceries,W1,56,36,16.29,39
2024-04-26,P034,Product_34,Groceries,W1,32,65,74.06,24
2024-04-26,P035,Product_35,Electronics,W3,33,70,370.66,26
2024-04-26,P036,Product_36,Stationery,W3,23,81,50.82,18
2024-04-26,P037,Product_37,Groceries,W2,26,64,50.12,29
2024-04-26,P038,Product_38,Groceries,W2,46,44,93.13,35
2024-04-26,P039,Product_39,Stationery,W3,28,62,22.24,32
2024-04-26,P040,Product_40,Clothing,W1,46,55,241.36,39
2024-04-26,P041,Product_41,Groceries,W2,22,72,49.46,16
2024-04-26,P042,Product_42,Groceries,W3,20,80,24.54,18
2024-04-26,P043,Product_43,Electronics,W1,13,95,685.56,16
2024-04-26,P044,Product_44,Stationery,W1,38,57,58.02,37
2024-04-26,P045,Product_45,Groceries,W1,23,78,66.33,37
2024-04-26,P046,Product_46,Groceries,W1,31,65,70.17,24
2024-04-26,P047,Product_47,Clothing,W1,24,70,135.82,26
2024-04-26,P048,Product_48,Groceries,W3,16,87,9.23,23
2024-04-26,P049,Product_49,Clothing,W1,19,77,97.37,30
2024-04-26,P050,Product_50,Groceries,W2,30,74,36.16,39
2024-04-27,P001,Product_1,Groceries,W1,36,62,25.94,32
2024-04-27,P002,Product_2,Clothing,W2,44,52,212.0,59
2024-04-27,P003,Product_3,Groceries,W2,34,72,47.02,35
2024-04-27,P004,Product_4,Electronics,W1,50,56,777.36,41
2024-04-27,P005,Product_5,Electronics,W3,30,62,868.43,31
2024-04-27,P006,Product_6,Stationery,W3,19,78,85.97,33
2024-04-27,P007,Product_7,Groceries,W3,53,56,93.46,52
2024-04-27,P008,Product_8,Electronics,W3,60,45,589.75,57
2024-04-27,P009,Product_9,Groceries,W2,48,59,85.96,54
2024-04-27,P010,Product_10,Electronics,W2,48,61,651.11,52
2024-04-27,P011,Product_11,Electronics,W1,72,35,400.2,58
2024-04-27,P012,Product_12,Stationery,W2,33,61,104.05,44
2024-04-27,P013,Product_13,Groceries,W3,34,69,49.17,38
2024-04-27,P014,Product_14,Stationery,W2,61,33,94.11,59
2024-04-27,P015,Product_15,Stationery,W1,21,72,113.71,20
2024-04-27,P016,Product_16,Electronics,W2,40,50,483.09,45
2024-04-27,P017,Product_17,Groceries,W3,28,68,32.46,34
2024-04-27,P018,Product_18,Clothing,W2,19,71,250.89,20
2024-04-27,P019,Product_19,Groceries,W1,61,35,41.07,49
2024-04-27,P020,Product_20,Groceries,W1,64,27,86.82,56
2024-04-27,P021,Product_21,Stationery,W3,36,65,88.27,42
2024-04-27,P022,Product_22,Clothing,W3,29,65,111.94,27
2024-04-27,P023,Product_23,Groceries,W1,21,78,83.27,27
2024-04-27,P024,Product_24,Clothing,W3,49,51,160.66,48
2024-04-27,P025,Product_25,Electronics,W3,25,78,257.21,28
2024-04-27,P026,Product_26,Clothing,W2,55,50,143.95,56
2024-04-27,P027,Product_27,Groceries,W1,43,51,76.88,33
2024-04-27,P028,Product_28,Clothing,W1,28,69,131.85,27
2024-04-27,P029,Product_29,Stationery,W1,40,65,143.7,38
2024-04-27,P030,Product_30,Stationery,W2,58,36,81.88,57
2024-04-27,P031,Product_31,Groceries,W1,14,82,87.97,23
2024-04-27,P032,Product_32,Stationery,W2,33,63,20.79,40
2024-04-27,P033,Product_33,Groceries,W1,28,66,87.99,25
2024-04-27,P034,Product_34,Groceries,W3,39,69,36.27,40
2024-04-27,P035,Product_35,Electronics,W1,51,47,341.73,46
2024-04-27,P036,Product_36,Clothing,W2,40,64,69.92,36
2024-04-27,P037,Product_37,Clothing,W3,35,63,167.91,36
2024-04-27,P038,Product_38,Clothing,W1,44,63,77.55,48
2024-04-27,P039,Product_39,Electronics,W1,43,61,501.86,24
2024-04-27,P040,Product_40,Stationery,W1,29,64,66.37,38
2024-04-27,P041,Product_41,Clothing,W1,60,44,156.77,55
2024-04-27,P042,Product_42,Electronics,W2,39,66,932.28,43
2024-04-27,P043,Product_43,Groceries,W3,36,65,99.13,38
2024-04-27,P044,Product_44,Electronics,W2,55,39,675.14,53
2024-04-27,P045,Product_45,Clothing,W1,18,75,112.7,25
2024-04-27,P046,Product_46,Clothing,W2,55,50,200.82,49
2024-04-27,P047,Product_47,Stationery,W1,38,54,37.46,33
2024-04-27,P048,Product_48,Stationery,W1,28,80,68.87,39
2024-04-27,P049,Product_49,Groceries,W1,54,44,65.34,57
2024-04-27,P050,Product_50,Groceries,W2,16,79,70.41,25
2024-04-28,P001,Product_1,Groceries,W1,48,48,79.26,57
2024-04-28,P002,Product_2,Electronics,W2,33,72,653.17,25
2024-04-28,P003,Product_3,Clothing,W2,27,72,44.87,22
2024-04-28,P004,Product_4,Stationery,W3,48,50,86.83,50
2024-04-28,P005,Product_5,Clothing,W1,21,87,56.75,31
2024-04-28,P006,Product_6,Groceries,W1,54,52,19.8,51
2024-04-28,P007,Product_7,Electronics,W3,16,79,364.77,33
2024-04-28,P008,Product_8,Clothing,W1,44,63,95.66,44
2024-04-28,P009,Product_9,Clothing,W1,47,61,44.92,46
2024-04-28,P010,Product_10,Stationery,W1,22,87,51.09,31
2024-04-28,P011,Product_11,Stationery,W1,13,85,121.56,25
2024-04-28,P012,Product_12,Stationery,W3,45,60,70.97,50
2024-04-28,P013,Product_13,Electronics,W1,32,68,932.28,29
2024-04-28,P014,Product_14,Groceries,W1,29,69,49.09,32
2024-04-28,P015,Product_15,Groceries,W1,43,50,47.06,44
2024-04-28,P016,Product_16,Electronics,W1,41,53,604.0,39
2024-04-28,P017,Product_17,Groceries,W3,50,54,25.4,53
2024-04-28,P018,Product_18,Clothing,W1,22,82,222.11,29
2024-04-28,P019,Product_19,Stationery,W3,51,45,141.5,54
2024-04-28,P020,Product_20,Electronics,W1,40,55,366.41,53
2024-04-28,P021,Product_21,Clothing,W1,18,91,261.57,23
2024-04-28,P022,Product_22,Electronics,W3,35,73,562.32,28
2024-04-28,P023,Product_23,Groceries,W3,31,65,32.68,31
2024-04-28,P024,Product_24,Electronics,W2,32,61,685.34,42
2024-04-28,P025,Product_25,Groceries,W1,40,61,58.85,32
2024-04-28,P026,Product_26,Clothing,W2,31,60,222.91,29
2024-04-28,P027,Product_27,Electronics,W3,21,71,831.81,32
2024-04-28,P028,Product_28,Groceries,W3,37,54,20.47,47
2024-04-28,P029,Product_29,Clothing,W2,38,65,59.81,30
2024-04-28,P030,Product_30,Electronics,W3,20,82,410.2,21
2024-04-28,P031,Product_31,Clothing,W2,26,73,56.45,29
2024-04-28,P032,Product_32,Clothing,W2,45,56,110.49,54
2024-04-28,P033,Product_33,Clothing,W2,26,71,146.27,31
2024-04-28,P034,Product_34,Stationery,W1,28,62,45.81,27
2024-04-28,P035,Product_35,Clothing,W3,43,64,169.62,30
2024-04-28,P036,Product_36,Electronics,W3,33,66,397.62,33
2024-04-28,P037,Product_37,Clothing,W3,59,50,53.28,57
2024-04-28,P038,Product_38,Stationery,W1,32,74,38.17,44
2024-04-28,P039,Product_39,Clothing,W3,26,71,258.25,26
2024-04-28,P040,Product_40,Clothing,W1,49,43,153.83,53
2024-04-28,P041,Product_41,Groceries,W1,55,40,61.59,49
2024-04-28,P042,Product_42,Electronics,W2,39,62,348.69,35
2024-04-28,P043,Product_43,Groceries,W3,49,52,74.59,49
2024-04-28,P044,Product_44,Stationery,W1,29,68,55.33,29
2024-04-28,P045,Product_45,Electronics,W1,48,48,478.56,51
2024-04-28,P046,Product_46,Electronics,W1,25,81,749.96,30
2024-04-28,P047,Product_47,Groceries,W2,20,83,77.25,25
2024-04-28,P048,Product_48,Electronics,W3,48,51,709.65,53
2024-04-28,P049,Product_49,Electronics,W2,43,63,403.37,37
2024-04-28,P050,Product_50,Clothing,W2,31,74,130.84,34
2024-04-29,P001,Product_1,Groceries,W3,21,72,53.43,16
2024-04-29,P002,Product_2,Electronics,W3,15,87,800.14,27
2024-04-29,P003,Product_3,Stationery,W3,28,70,132.84,29
2024-04-29,P004,Product_4,Stationery,W2,12,91,75.6,18
2024-04-29,P005,Product_5,Stationery,W3,23,70,141.11,23
2024-04-29,P006,Product_6,Groceries,W3,11,83,44.13,18
2024-04-29,P007,Product_7,Groceries,W2,42,50,13.5,24
2024-04-29,P008,Product_8,Stationery,W1,9,90,108.39,15
2024-04-29,P009,Product_9,Clothing,W3,48,50,93.21,34
2024-04-29,P010,Product_10,Groceries,W1,13,82,90.01,19
2024-04-29,P011,Product_11,Groceries,W3,27,69,76.15,22
2024-04-29,P012,Product_12,Clothing,W1,32,62,195.54,21
2024-04-29,P013,Product_13,Clothing,W2,26,82,225.07,21
2024-04-29,P014,Product_14,Groceries,W3,46,62,33.17,39
2024-04-29,P015,Product_15,Stationery,W2,14,79,95.9,22
2024-04-29,P016,Product_16,Stationery,W3,25,69,60.53,30
2024-04-29,P017,Product_17,Clothing,W1,32,71,152.73,35
2024-04-29,P018,Product_18,Stationery,W1,27,82,55.53,30
2024-04-29,P019,Product_19,Stationery,W1,13,93,109.71,10
2024-04-29,P020,Product_20,Electronics,W3,12,87,823.85,10
2024-04-29,P021,Product_21,Clothing,W2,33,62,67.98,26
2024-04-29,P022,Product_22,Electronics,W1,20,82,945.51,26
2024-04-29,P023,Product_23,Electronics,W3,31,71,458.85,34
2024-04-29,P024,Product_24,Groceries,W3,31,78,62.85,22
2024-04-29,P025,Product_25,Groceries,W3,16,80,29.71,18
2024-04-29,P026,Product_26,Stationery,W2,31,62,39.77,34
2024-04-29,P027,Product_27,Stationery,W3,32,73,95.49,34
2024-04-29,P028,Product_28,Clothing,W1,13,85,256.66,22
2024-04-29,P029,Product_29,Clothing,W2,57,52,45.56,30
2024-04-29,P030,Product_30,Electronics,W3,22,74,571.62,21
2024-04-29,P031,Product_31,Electronics,W1,20,74,798.26,32
2024-04-29,P032,Product_32,Groceries,W2,23,69,78.49,18
2024-04-29,P033,Product_33,Clothing,W2,15,75,80.96,23
2024-04-29,P034,Product_34,Stationery,W3,17,79,66.03,13
2024-04-29,P035,Product_35,Stationery,W3,8,101,119.46,14
2024-04-29,P036,Product_36,Clothing,W2,16,85,257.42,20
2024-04-29,P037,Product_37,Stationery,W2,19,78,39.8,26
2024-04-29,P038,Product_38,Stationery,W1,26,80,41.37,29
2024-04-29,P039,Product_39,Clothing,W1,36,73,268.52,37
2024-04-29,P040,Product_40,Stationery,W2,19,80,80.15,14
2024-04-29,P041,Product_41,Electronics,W2,32,67,817.29,26
2024-04-29,P042,Product_42,Stationery,W2,35,72,93.7,35
2024-04-29,P043,Product_43,Stationery,W1,35,65,53.64,31
2024-04-29,P044,Product_44,Electronics,W1,11,80,207.63,23
2024-04-29,P045,Product_45,Electronics,W3,24,67,928.1,30
2024-04-29,P046,Product_46,Groceries,W3,32,62,76.48,32
2024-04-29,P047,Product_47,Clothing,W2,26,69,299.58,31
2024-04-29,P048,Product_48,Clothing,W2,12,86,232.86,15
2024-04-29,P049,Product_49,Stationery,W3,26,76,23.67,21
2024-04-29,P050,Product_50,Electronics,W3,32,60,546.93,27
2024-04-30,P001,Product_1,Stationery,W2,32,59,97.95,24
2024-04-30,P002,Product_2,Electronics,W1,24,85,657.2,16
2024-04-30,P003,Product_3,Groceries,W1,15,85,21.29,19
2024-04-30,P004,Product_4,Clothing,W3,31,63,47.34,34
2024-04-30,P005,Product_5,Groceries,W1,16,90,71.55,22
2024-04-30,P006,Product_6,Electronics,W2,21,72,554.72,23
2024-04-30,P007,Product_7,Electronics,W1,20,74,324.03,29
2024-04-30,P008,Product_8,Groceries,W1,32,74,74.02,30
2024-04-30,P009,Product_9,Stationery,W1,26,83,130.0,24
2024-04-30,P010,Product_10,Electronics,W3,17,90,910.21,11
2024-04-30,P011,Product_11,Electronics,W2,14,81,246.4,20
2024-04-30,P012,Product_12,Electronics,W2,22,80,420.28,27
2024-04-30,P013,Product_13,Clothing,W1,17,87,262.13,16
2024-04-30,P014,Product_14,Electronics,W1,45,48,776.05,39
2024-04-30,P015,Product_15,Electronics,W2,4,92,298.36,10
2024-04-30,P016,Product_16,Groceries,W2,31,64,79.86,32
2024-04-30,P017,Product_17,Stationery,W3,12,87,15.63,28
2024-04-30,P018,Product_18,Groceries,W1,13,94,45.97,11
2024-04-30,P019,Product_19,Groceries,W3,6,102,31.56,12
2024-04-30,P020,Product_20,Electronics,W2,21,84,489.06,31
2024-04-30,P021,Product_21,Clothing,W1,36,61,194.49,39
2024-04-30,P022,Product_22,Stationery,W2,28,79,38.56,34
2024-04-30,P023,Product_23,Groceries,W1,12,84,46.84,15
2024-04-30,P024,Product_24,Stationery,W2,36,70,81.66,33
2024-04-30,P025,Product_25,Groceries,W2,11,83,12.25,24
2024-04-30,P026,Product_26,Stationery,W2,36,67,72.83,25
2024-04-30,P027,Product_27,Stationery,W2,12,85,149.27,15
2024-04-30,P028,Product_28,Electronics,W1,20,82,981.19,25
2024-04-30,P029,Product_29,Groceries,W3,23,70,45.03,18
2024-04-30,P030,Product_30,Stationery,W3,40,59,138.19,26
2024-04-30,P031,Product_31,Groceries,W3,18,88,19.81,17
2024-04-30,P032,Product_32,Electronics,W3,20,87,760.82,12
2024-04-30,P033,Product_33,Stationery,W1,18,82,72.13,26
2024-04-30,P034,Product_34,Clothing,W2,27,67,115.06,36
2024-04-30,P035,Product_35,Stationery,W1,15,93,115.51,17
2024-04-30,P036,Product_36,Stationery,W2,36,68,101.28,30
2024-04-30,P037,Product_37,Clothing,W2,10,85,207.16,13
2024-04-30,P038,Product_38,Electronics,W3,41,60,226.1,36
2024-04-30,P039,Product_39,Electronics,W2,21,84,961.06,30
2024-04-30,P040,Product_40,Groceries,W2,26,80,79.71,23
2024-04-30,P041,Product_41,Stationery,W2,20,84,68.95,24
2024-04-30,P042,Product_42,Stationery,W1,12,79,148.87,15
2024-04-30,P043,Product_43,Electronics,W1,19,72,647.02,24
2024-04-30,P044,Product_44,Groceries,W3,36,58,57.05,38
2024-04-30,P045,Product_45,Stationery,W2,20,82,129.72,23
2024-04-30,P046,Product_46,Electronics,W1,21,72,218.79,19
2024-04-30,P047,Product_47,Stationery,W3,12,80,43.83,13
2024-04-30,P048,Product_48,Stationery,W2,29,61,117.7,37
2024-04-30,P049,Product_49,Electronics,W1,0,91,895.39,10
2024-04-30,P050,Product_50,Electronics,W3,38,70,289.16,36
2024-05-01,P001,Product_1,Groceries,W1,28,75,45.95,24
2024-05-01,P002,Product_2,Electronics,W2,13,83,411.71,19
2024-05-01,P003,Product_3,Groceries,W3,32,70,58.58,39
2024-05-01,P004,Product_4,Electronics,W3,32,60,579.96,32
2024-05-01,P005,Product_5,Groceries,W1,30,72,51.09,28
2024-05-01,P006,Product_6,Electronics,W2,19,73,578.05,19
2024-05-01,P007,Product_7,Electronics,W1,4,93,855.41,13
2024-05-01,P008,Product_8,Clothing,W2,17,73,177.77,19
2024-05-01,P009,Product_9,Electronics,W1,22,76,302.47,18
2024-05-01,P010,Product_10,Groceries,W1,16,77,44.06,17
2024-05-01,P011,Product_11,Clothing,W2,4,96,121.28,14
2024-05-01,P012,Product_12,Stationery,W2,29,74,135.3,36
2024-05-01,P013,Product_13,Stationery,W2,21,85,119.64,29
2024-05-01,P014,Product_14,Groceries,W1,15,78,7.01,23
2024-05-01,P015,Product_15,Stationery,W2,19,75,42.73,27
2024-05-01,P016,Product_16,Electronics,W2,6,84,585.25,10
2024-05-01,P017,Product_17,Stationery,W1,18,79,109.85,18
2024-05-01,P018,Product_18,Clothing,W1,21,72,224.02,21
2024-05-01,P019,Product_19,Electronics,W2,19,71,389.84,26
2024-05-01,P020,Product_20,Electronics,W2,17,75,362.22,23
2024-05-01,P021,Product_21,Stationery,W2,23,83,103.59,23
2024-05-01,P022,Product_22,Groceries,W3,29,70,23.53,31
2024-05-01,P023,Product_23,Groceries,W2,25,82,53.85,22
2024-05-01,P024,Product_24,Clothing,W2,46,55,257.47,33
2024-05-01,P025,Product_25,Groceries,W2,16,87,80.66,20
2024-05-01,P026,Product_26,Electronics,W3,5,94,924.47,12
2024-05-01,P027,Product_27,Groceries,W2,21,76,58.33,25
2024-05-01,P028,Product_28,Groceries,W3,28,77,86.29,30
2024-05-01,P029,Product_29,Groceries,W1,0,105,69.52,10
2024-05-01,P030,Product_30,Stationery,W2,12,82,88.1,20
2024-05-01,P031,Product_31,Stationery,W3,6,99,119.21,15
2024-05-01,P032,Product_32,Groceries,W3,23,84,17.31,28
2024-05-01,P033,Product_33,Clothing,W2,23,77,76.49,21
2024-05-01,P034,Product_34,Clothing,W1,15,83,121.61,17
2024-05-01,P035,Product_35,Electronics,W3,30,78,864.36,30
2024-05-01,P036,Product_36,Electronics,W2,32,71,980.99,35
2024-05-01,P037,Product_37,Groceries,W3,6,96,67.85,13
2024-05-01,P038,Product_38,Groceries,W1,26,78,20.41,27
2024-05-01,P039,Product_39,Groceries,W3,13,82,25.04,14
2024-05-01,P040,Product_40,Stationery,W2,16,79,136.23,30
2024-05-01,P041,Product_41,Clothing,W2,20,88,233.58,18
2024-05-01,P042,Product_42,Electronics,W2,29,67,868.57,27
2024-05-01,P043,Product_43,Clothing,W1,40,59,206.03,35
2024-05-01,P044,Product_44,Clothing,W2,8,90,108.44,18
2024-05-01,P045,Product_45,Stationery,W3,25,70,26.98,19
2024-05-01,P046,Product_46,Clothing,W1,35,69,221.33,30
2024-05-01,P047,Product_47,Electronics,W3,39,67,830.57,37
2024-05-01,P048,Product_48,Stationery,W1,33,61,47.54,27
2024-05-01,P049,Product_49,Clothing,W1,16,92,283.09,24
2024-05-01,P050,Product_50,Clothing,W3,31,74,110.83,28
2024-05-02,P001,Product_1,Electronics,W3,24,81,248.26,36
2024-05-02,P002,Product_2,Electronics,W1,15,87,552.58,22
2024-05-02,P003,Product_3,Stationery,W3,17,89,17.74,26
2024-05-02,P004,Product_4,Clothing,W2,10,80,255.35,16
2024-05-02,P005,Product_5,Groceries,W3,13,81,46.24,11
2024-05-02,P006,Product_6,Stationery,W2,42,51,12.4,39
2024-05-02,P007,Product_7,Groceries,W2,10,96,63.06,18
2024-05-02,P008,Product_8,Stationery,W2,28,66,126.91,32
2024-05-02,P009,Product_9,Groceries,W2,18,74,64.89,33
